product_id,estimated_stock_pct,quantity,temperature,unit_price,timestamp_day_of_month,timestamp_day_of_week,timestamp_hour,category_baby products,category_baked goods,category_baking,category_beverages,category_canned foods,category_cheese,category_cleaning products,category_condiments and sauces,category_dairy,category_frozen,category_fruit,category_kitchen,category_meat,category_medicine,category_packaged foods,category_personal care,category_pets,category_refrigerated items,category_seafood,category_snacks,category_spices and herbs,category_vegetables
95a6c33e-121a-41b4-be1f-0299d535f748,0.32,0.0,-0.23421538461538463,8.49,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
97953db0-6328-4c29-8ea6-fbf63256395a,0.97,6.0,-0.23421538461538463,4.99,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
981aca3e-e259-473e-a097-b2ee74bdc96e,0.36,0.0,-0.23421538461538463,2.19,2,2,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9965f6f9-87a8-44e9-9872-3e483bd0f8f1,0.23,0.0,-0.23421538461538463,5.99,2,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ed419c7-391a-4b1a-87d9-b311ebe93c75,0.58,1.0,-0.23421538461538463,9.99,2,2,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a13bd36b-acd1-402a-a009-4d1472e5e34a,0.33,0.0,-0.23421538461538463,1.99,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
a1958c40-eafa-47e8-8973-f561d284c97a,0.93,0.0,-0.23421538461538463,13.19,2,2,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a3ec02dd-a6be-4fc0-a8d1-ef34a2addca0,0.375,0.0,-0.23421538461538463,5.19,2,2,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a40127d9-b081-4a0b-a154-011320a69c74,0.47,0.0,-0.23421538461538463,1.49,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
a4734239-0946-4508-8674-c758f829728d,0.53,3.0,-0.23421538461538463,7.19,2,2,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
a815517b-888d-4bc7-ab2e-07af3364ba57,0.25,0.0,-0.23421538461538463,2.99,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
a9325c1a-2715-41df-b7f4-3078fa5ecd97,0.01,0.0,-0.23421538461538463,14.19,2,2,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,0.37,0.0,-0.23421538461538463,4.99,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
acaefd9d-c58a-4c70-89cb-5dbebfaf6495,0.71,0.0,-0.23421538461538463,7.49,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
add047b6-5946-49ff-8d86-17c0a7bfb763,0.07,0.0,-0.23421538461538463,6.49,2,2,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2dfc42b-cf7f-458d-a2d4-9640e19b5c73,0.31,0.0,-0.23421538461538463,8.19,2,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3588df6-8fea-4438-827b-ea2a01f25cb4,0.61,0.0,-0.23421538461538463,14.99,2,2,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b477c905-da78-4ed8-b047-0f64f9f386b6,0.38,1.0,-0.23421538461538463,8.99,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
b4c404b8-6075-4b35-8b87-976e4ce3abd0,0.64,0.0,-0.23421538461538463,18.19,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
b69f63c7-8346-422f-b559-e1b00a53317d,0.16,0.0,-0.23421538461538463,8.99,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
b9c11cb8-14ab-4d09-96ce-5ecf041999d3,0.265,1.0,-0.23421538461538463,15.99,2,2,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bc6187a9-d508-482b-9ca6-590d1cc7524f,0.93,0.0,-0.23421538461538463,14.19,2,2,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ababe7-3f53-457b-8456-9effd86f18f1,0.33,1.0,-0.23421538461538463,8.19,2,2,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c62461d4-0add-4b63-bd67-5b9713078bfe,0.96,5.0,-0.23421538461538463,5.49,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
c6a1bffa-3aa9-42ec-a137-7be02834c373,0.71,0.0,-0.23421538461538463,11.99,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c6aa6abb-3bad-4111-96ac-baf7d0a91195,0.1,4.0,-0.23421538461538463,12.19,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
c6ffd15f-c133-47a2-93e5-828eb4ad3e26,0.14,3.0,-0.23421538461538463,1.19,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c960c99a-0887-4e2c-aff6-fe02364c0024,0.92,0.0,-0.23421538461538463,4.49,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
caf41d5d-31a4-4a6d-aa2f-1bb00d9f8923,0.03,0.0,-0.23421538461538463,0.19,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cb8ce677-5883-46e8-9c85-bf1c88841ef9,0.83,0.0,-0.23421538461538463,18.99,2,2,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cee3e2b2-67e4-41a8-9ec5-8f9ddcd84435,0.315,0.0,-0.23421538461538463,2.99,2,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d6aec25d-8af7-4661-9917-4d71d1587a6f,0.45,4.0,-0.23421538461538463,5.19,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
d6ccd088-11be-4c25-aa1f-ea87c01a04db,0.83,0.0,-0.23421538461538463,14.99,2,2,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d8c45766-c665-47e4-9868-b634255e5b43,0.465,4.0,-0.23421538461538463,9.19,2,2,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d97d5201-cb25-4ebe-ab50-3dac232d95b6,0.5333333333333333,0.0,-0.23421538461538463,12.19,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dcc48aec-f9dc-4338-95ec-0b449ea81778,0.7,0.0,-0.23421538461538463,7.99,2,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e192d4a3-6458-41ae-a6ba-135ed1d4f0fc,0.09,0.0,-0.23421538461538463,2.19,2,2,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e22ea344-cea3-42fe-bb97-9a99fa7c6987,0.38,0.0,-0.23421538461538463,7.49,2,2,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2cd61ba-d5b1-4515-982b-261da2b05f18,0.64,0.0,-0.23421538461538463,11.49,2,2,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3dcd026-ef70-4bcf-8e77-71d6740f042d,0.49,0.0,-0.23421538461538463,10.49,2,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e5aa230f-25f1-49a2-b8bf-816e95d53747,0.65,0.0,-0.23421538461538463,4.99,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ec0bb9b5-45e3-4de8-963d-e92aa91a201e,0.5800000000000001,0.0,-0.23421538461538463,5.49,2,2,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f01b189c-6345-4639-a8d1-89e1fc67c443,0.09,0.0,-0.23421538461538463,14.99,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
f4a73cc3-b383-4650-bfa5-970bdcadc737,0.67,0.0,-0.23421538461538463,14.19,2,2,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f658605e-75f3-4fed-a655-c0903f344427,1.0,0.0,-0.23421538461538463,8.99,2,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6eb0ee8-85d5-4c52-a8ed-1dcf8b581647,0.555,0.0,-0.23421538461538463,8.49,2,2,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa9fa800-cd49-4702-b94f-53a53cd4e610,0.54,0.0,-0.23421538461538463,14.19,2,2,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fbeb39cc-8cd0-4143-bdfb-77658a02dec9,0.39,0.0,-0.23421538461538463,15.49,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
fd66ac0b-3498-4613-8ec0-764686b0d864,0.31,0.0,-0.23421538461538463,7.99,2,2,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fd77b5cb-498c-40ca-95d1-0f87f13dd0d8,0.94,2.0,-0.23421538461538463,3.19,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
00e120bb-89d6-4df5-bc48-a051148e3d03,0.285,2.0,-0.40756666666666663,11.19,2,2,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
01ff0803-ae73-4234-971d-5713c97b7f4b,0.55,0.0,-0.40756666666666663,14.19,2,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02b1a5a2-cd74-4e64-80f0-4667372bc394,0.3,0.0,-0.40756666666666663,7.99,2,2,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0363eb21-8c74-47e1-a216-c37e565e5ceb,0.17,0.0,-0.40756666666666663,20.19,2,2,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
049b2171-0eeb-4a3e-bf98-0c290c7821da,0.66,0.0,-0.40756666666666663,2.49,2,2,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04da844d-8dba-4470-9119-e534d52a03a0,0.35333333333333333,0.0,-0.40756666666666663,0.49,2,2,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
04ec02a4-045f-409e-9161-bb7ccb1d8b05,0.6,0.0,-0.40756666666666663,12.49,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
088aa3ae-70f3-45af-8d63-15102b71bead,0.44,3.0,-0.40756666666666663,9.49,2,2,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0b59b73f-8950-4bbf-9125-03f5252a5f19,0.5449999999999999,0.0,-0.40756666666666663,1.99,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0ec3890d-f4be-48a4-9358-291b3da7f578,0.13,0.0,-0.40756666666666663,4.99,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100ab1ec-39f5-41bd-984f-485039575827,0.92,0.0,-0.40756666666666663,19.99,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
105cd760-f823-4979-ae23-e2c6d3f6bc2e,0.78,4.0,-0.40756666666666663,9.99,2,2,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107cb949-f28d-4a4d-969b-05d17f0f53a8,0.32,0.0,-0.40756666666666663,20.49,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14736243-d346-438f-9535-d80fcb9f3882,0.84,5.0,-0.40756666666666663,1.49,2,2,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14741abf-3fe6-4c84-8918-4a0afd463aed,0.265,3.0,-0.40756666666666663,20.49,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16e43054-a634-40c3-98cf-3e84128ceba8,0.86,0.0,-0.40756666666666663,7.49,2,2,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16e6119d-2e17-49b8-82e5-07f363b5cb08,0.88,0.0,-0.40756666666666663,4.49,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1836aed0-2d07-4ff2-92e1-c14b182df094,0.45,0.0,-0.40756666666666663,6.99,2,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862b01f-6852-447c-9c36-5e50f1def7ab,0.63,0.0,-0.40756666666666663,8.49,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19911e58-7ae3-4d25-aabf-9682f92cbf96,0.69,0.0,-0.40756666666666663,12.49,2,2,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19ab62ef-c7aa-4035-a0fc-7c7d64721cda,0.19,0.0,-0.40756666666666663,18.19,2,2,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19b5273d-0e12-4e92-aa60-4b9643fd33a8,0.515,2.0,-0.40756666666666663,10.19,2,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1af1cbf1-e439-4cb4-937f-be983d8ffd29,0.05,0.0,-0.40756666666666663,16.49,2,2,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b35d2a0-00f8-4e6a-8fb1-85a0c5f0a5b3,0.05,3.0,-0.40756666666666663,0.49,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1cf0b205-85d0-4f17-86e7-5f4a3b309f5e,0.25333333333333335,0.0,-0.40756666666666663,8.19,2,2,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1dbe2caf-d1ed-486d-be49-13697c170a30,0.72,3.0,-0.40756666666666663,18.49,2,2,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1eb84ee8-0ace-44c8-8945-48b9c1b84499,0.18,0.0,-0.40756666666666663,9.49,2,2,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21b94d7d-5ff9-4a69-aa1e-77d37e8068bf,0.8166666666666668,2.0,-0.40756666666666663,9.99,2,2,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354cebf-3c63-4251-912d-bcceb9db0f55,0.62,0.0,-0.40756666666666663,4.19,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
251f34cc-0a9b-4b24-b20c-fc19439e250b,0.395,0.0,-0.40756666666666663,3.49,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26583d39-21dd-4404-9f95-ceda18a26be4,0.815,0.0,-0.40756666666666663,7.99,2,2,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29110d35-9473-4ae4-b971-0fb62825aa9a,0.5633333333333334,0.0,-0.40756666666666663,6.19,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2913e825-a4cb-4ad7-8dbf-387af8a379ae,0.325,0.0,-0.40756666666666663,5.99,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29b1e0a9-df6c-40d2-967e-90e4befcb06b,0.2733333333333334,0.0,-0.40756666666666663,5.49,2,2,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ab19de3-f6ff-4344-ad59-e59fb6c9cfa8,0.94,0.0,-0.40756666666666663,7.49,2,2,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2b7c0e5d-3f56-4549-bb71-9a46fb975652,0.97,0.0,-0.40756666666666663,16.19,2,2,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2c50b273-ed34-4917-a78b-67e98dc6b7b2,0.51,3.0,-0.40756666666666663,16.49,2,2,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2cee124c-ca13-4b13-a20a-253900ca2b81,0.45,0.0,-0.40756666666666663,5.49,2,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300c185b-024a-42f0-8156-05f36f9a8d04,0.32,0.0,-0.40756666666666663,9.49,2,2,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371af9e4-5eae-4b90-b842-d7e532fa9943,0.35,0.0,-0.40756666666666663,11.49,2,2,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38392484-76da-4399-99b0-3f05dbe2cb83,0.65,0.0,-0.40756666666666663,19.19,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39a238d9-af77-43ec-8f80-18a790972eb0,0.78,0.0,-0.40756666666666663,7.49,2,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39d8c44f-8da7-41f6-89dd-6f928ecd0a2c,0.74,2.0,-0.40756666666666663,15.49,2,2,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3bc6c1ea-0198-46de-9ffd-514ae3338713,0.865,5.0,-0.40756666666666663,3.99,2,2,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3c5686eb-27fd-4ff2-80a5-975cc1898d40,0.62,0.0,-0.40756666666666663,6.49,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3cf08828-7cff-47f4-8bfb-1c7aa3b2b407,0.55,3.0,-0.40756666666666663,3.49,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3dfcdda6-5fd8-498d-8825-2a7af5da3a09,0.92,2.0,-0.40756666666666663,4.19,2,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e417ee2-f68c-4042-9f0e-b89ff3f14f62,0.3633333333333333,0.0,-0.40756666666666663,7.19,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3ff2b6a7-3ceb-44e5-bed4-bd96bed752c4,0.515,0.0,-0.40756666666666663,15.19,2,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111902b-5c4f-4f6f-8768-557f1ca3f8d4,0.405,1.0,-0.40756666666666663,12.99,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42d00f15-6ec0-48d8-9e0c-f1324dc1a4da,0.835,0.0,-0.40756666666666663,5.49,2,2,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46867178-bebf-45ef-a894-5fd012d4cd4d,0.36,4.0,-0.40756666666666663,9.49,2,2,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49182318-bcee-4a4b-9b4b-876796e4db12,0.18,1.0,-0.40756666666666663,5.99,2,2,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4a5b62f3-755f-4b82-9eaa-2e124d02d203,0.81,0.0,-0.40756666666666663,10.99,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4c529bbb-2443-43c7-806d-6e09c86ea578,0.61,9.0,-0.40756666666666663,4.49,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4e4ad9f3-86ca-44a3-bb89-9256bde27f9e,0.46,0.0,-0.40756666666666663,0.19,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4e5ee8d4-6c3e-4dc3-b5eb-99d72d1348f0,0.45,0.0,-0.40756666666666663,9.99,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
508c8cb7-6447-4c2f-8843-84aeac9b0aad,0.315,1.0,-0.40756666666666663,4.19,2,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583b2bb8-926d-4f7d-9c4f-cafbe5b7172a,0.135,0.0,-0.40756666666666663,4.19,2,2,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5da0c0fa-c01e-47a6-85b6-2bfb994fb96a,0.38,1.0,-0.40756666666666663,10.19,2,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6232cdff-0954-496a-b645-09c79abbd6e0,0.265,0.0,-0.40756666666666663,8.99,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63df792c-9cab-4bf6-9f9c-07fc35175219,0.38,0.0,-0.40756666666666663,4.99,2,2,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64acbd3c-a762-471e-a155-81add019ba3b,0.85,0.0,-0.40756666666666663,3.99,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68edf843-f13c-4ac8-bcf7-b3062266dbbb,0.52,6.0,-0.40756666666666663,0.49,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69dd6cf3-06a7-4485-ac73-500e515039bf,0.28,0.0,-0.40756666666666663,7.19,2,2,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6b90c486-a466-41f6-8142-dad072221e23,0.03,4.0,-0.40756666666666663,2.99,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6c8d0a2a-576a-432f-a090-c123dee91aaa,0.62,0.0,-0.40756666666666663,15.49,2,2,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d3ccf80-5d87-42e8-94f9-2f4ec824e453,0.79,0.0,-0.40756666666666663,16.19,2,2,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6dfb35a8-9193-4d88-9ba0-a19406a95241,0.06,0.0,-0.40756666666666663,9.49,2,2,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6e7c011b-47f9-45bb-bc6a-c1b05cc51bb5,0.2,0.0,-0.40756666666666663,20.99,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6e8ccbee-64de-4ef7-b63b-ff72818cb29b,0.15,0.0,-0.40756666666666663,12.49,2,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707e4237-191c-4cc9-85af-383a6c1cb2ab,0.5,4.0,-0.40756666666666663,16.99,2,2,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ad89727-c11d-4dc6-b14f-640c23c872f1,0.3,0.0,-0.40756666666666663,7.19,2,2,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7b3efcb0-d2c6-4155-997f-758d80922ae6,0.5499999999999999,0.0,-0.40756666666666663,7.19,2,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7bca9562-cea2-4f23-9ea0-14b532531af2,0.64,0.0,-0.40756666666666663,10.99,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7c55cbd4-f306-4c04-a030-628cbe7867c1,0.05,0.0,-0.40756666666666663,0.19,2,2,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7e33937d-7b4d-426c-a72f-382485b6df26,0.3,0.0,-0.40756666666666663,9.49,2,2,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7f478817-aa5b-44e9-9059-8045228c9eb0,0.12,0.0,-0.40756666666666663,11.49,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7f5e86e6-f06f-45f6-bf44-27b095c9ad1d,0.35000000000000003,7.0,-0.40756666666666663,4.49,2,2,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80210c7b-dba0-4f1c-8b6e-79686fdbe410,0.285,0.0,-0.40756666666666663,4.49,2,2,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80da8348-1707-403f-8be7-9e6deeccc883,0.36,13.0,-0.40756666666666663,0.19,2,2,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81e2fcc6-1e50-4eff-975f-751f18e76444,0.78,0.0,-0.40756666666666663,0.19,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
83c88e75-20c2-45b1-be9d-6cb808707dfb,0.06,0.0,-0.40756666666666663,4.19,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
84963528-84f2-4aac-a575-b7da573cf04f,0.7749999999999999,0.0,-0.40756666666666663,12.99,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8720a88c-fc1f-449d-bfec-54e3d45cbd64,0.1,0.0,-0.40756666666666663,8.19,2,2,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891e242e-4e58-469f-8de1-a60ffa8eb286,0.39,0.0,-0.40756666666666663,2.19,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
89845097-f0ec-4702-bb65-85c67cf94490,0.72,0.0,-0.40756666666666663,9.49,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89b0e893-4ad9-4c23-af8d-668def0f3b62,0.58,0.0,-0.40756666666666663,12.99,2,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
